Family - Full Name,Start Date,Collectors - Last Name,Latitude1,Longitude1,Country - Full Name,State - Full Name,County - Full Name,Locality,Zoogeography - Full Name,Unique Identifier
Formicidae,,J.C.B.,-18.2414510000,-43.6100050000,Brazil,Minas Gerais,,Diamantina,Neotropical,CUIC000008571
Formicidae,,J.C.B.,-18.2414510000,-43.6100050000,Brazil,Minas Gerais,,Diamantina,Neotropical,CUIC000008573
Formicidae,,J.C.B.,-18.2414510000,-43.6100050000,Brazil,Minas Gerais,,Diamantina,Neotropical,CUIC000008575
Formicidae,,J.C.B.,-18.2414510000,-43.6100050000,Brazil,Minas Gerais,,Diamantina,Neotropical,CUIC000008577
Formicidae,,J.C.B.,-18.2414510000,-43.6100050000,Brazil,Minas Gerais,,Diamantina,Neotropical,CUIC000008579
Formicidae,,J.C.B.,-2.2000000000,-71.8000000000,Peru,Amazonas,,Rio Igara Parana,Neotropical,CUIC000008101
Formicidae,,J.C.B.,-2.2000000000,-71.8000000000,Peru,Amazonas,,Rio Igara Parana,Neotropical,CUIC000008553
Formicidae,,J.C.B.,-2.6000000000,-72.8000000000,Peru,Loreto,Putumayo,Putumayo District,Neotropical,CUIC000008550
Formicidae,,J.C.B.,-22.9240160000,-43.4616700000,Brazil,Rio de Janeiro,,Rio de Janeiro,Neotropical,CUIC000008362
Formicidae,,J.C.B.,-27.0333330000,-62.7166670000,Argentina,Santiago del Estero,Departamento de Moreno,Tintina,Neotropical,CUIC000008197
Formicidae,,J.C.B.,-27.0333330000,-62.7166670000,Argentina,Santiago del Estero,Departamento de Moreno,Tintina,Neotropical,CUIC000008202
Formicidae,,J.C.B.,-27.0333330000,-62.7166670000,Argentina,Santiago del Estero,Departamento de Moreno,Tintina,Neotropical,CUIC000008451
Formicidae,,J.C.B.,-3.1167000000,-67.9667000000,Brazil,Amazonas,,"Ilha do Porto America, Putumayo River",Neotropical,CUIC000008991
Formicidae,,J.C.B.,-31.6294840000,-60.7010360000,Argentina,,,Santa Fe,Neotropical,CUIC000008517
Formicidae,,J.D. Johnson,,,Belize,,,NA,Neotropical,CUIC000009319
Formicidae,,J.E.G,14.2166670000,-87.0666670000,Honduras,Francisco Morazan,Distrito Central,San Juancito,Neotropical,CUIC000008014
Formicidae,,J.W. Klein,15.5000000000,47.5000000000,Yemen,,,Yemen,Afrotropical,CUIC000010070
Formicidae,,JA Kusche,60.7166670000,-135.0500000000,Canada,Yukon,,Whitehorse,Nearctic,CUIC000010406
Formicidae,,JA Kusche,60.7166670000,-135.0500000000,Canada,Yukon,,Whitehorse,Nearctic,CUIC000010407
Formicidae,,JA Kusche,66.5647220000,-145.2738890000,United States,Alaska,Yukon–Koyukuk Census Area,Fort Yukon,Nearctic,CUIC000007642
Formicidae,,JA Kusche,66.5647220000,-145.2738890000,United States,Alaska,Yukon–Koyukuk Census Area,Fort Yukon,Nearctic,CUIC000007651
Formicidae,,JA Kusche,66.5647220000,-145.2738890000,United States,Alaska,Yukon–Koyukuk Census Area,Fort Yukon,Nearctic,CUIC000007660
Formicidae,,JA Kusche,66.5647220000,-145.2738890000,United States,Alaska,Yukon–Koyukuk Census Area,Fort Yukon,Nearctic,CUIC000007669
Formicidae,,JA Kusche,66.5647220000,-145.2738890000,United States,Alaska,Yukon–Koyukuk Census Area,Fort Yukon,Nearctic,CUIC000007678
Formicidae,,JA Kusche,66.5647220000,-145.2738890000,United States,Alaska,Yukon–Koyukuk Census Area,Fort Yukon,Nearctic,CUIC000007687
Formicidae,,JDT,,,United States,,,N/A,Nearctic,CUIC000010307
Formicidae,,L. Conrad,,,Mexico,Jalisco,,Volcán de Colima,Neotropical,CUIC000009692
Formicidae,,L. J. Goodgame,33.4956740000,-88.4272630000,United States,Mississippi,Lowndes County,Columbus,Nearctic,CUIC000007780
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055509
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055518
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055527
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055536
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055545
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055554
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055563
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055572
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055769
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055778
Formicidae,,L. R. Davis Jr.,45.9312470000,-114.2967460000,United States,Montana,Ravalli County,Bitterroot National Forest,Nearctic,CUIC000055787
Formicidae,,L.C. Stegeman,42.7833000000,-76.1000000000,United States,New York,Onondaga County,Tully Forest,Nearctic,CUIC000001182
Formicidae,,M Cumming (via Hamish Robertson),-17.8166666667,31.8333333333,Zimbabwe,Harare Province,Harare District,Highlands,Afrotropical,CUIC000008682
Formicidae,,M. Consani,43.7317210000,11.5562500000,Italy,Toscana,Province of Florence,Vallombrosa,Palearctic,CUIC000011001
Formicidae,,"M. Consani, A. Graniti",46.5000000000,11.3333330000,Italy,Trentino-Alto Adige,,Alto Adige,Palearctic,CUIC000001310
Formicidae,,M. Grover,40.6687120000,-73.5270710000,United States,New York,Nassau County,"Long Island, Bellmore",Nearctic,CUIC000071169
Formicidae,,M. Grover,40.6687120000,-73.5270710000,United States,New York,Nassau County,"Long Island, Bellmore",Nearctic,CUIC000071178
Formicidae,,M. Grover,40.6687120000,-73.5270710000,United States,New York,Nassau County,"Long Island, Bellmore",Nearctic,CUIC000071187
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000011002
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000011003
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000011004
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000011005
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000114436
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000114437
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000114438
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000114439
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000114440
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000114442
Formicidae,,M. R. Smith,33.3101240000,-89.1728430000,United States,Mississippi,Choctaw County,Ackerman,Nearctic,CUIC000114443
